names,scores,logfoldchanges,pvals,pvals_adj,target_gene,condition
COPS2,4.107713,0.34137404,3.9959609466791076e-05,0.005606640589802071,IFNGR1,Co-culture
TFB1M,4.1060524,0.626914,4.024779662602481e-05,0.005613857374095884,IFNGR1,Co-culture
EBPL,4.093363,0.46462592,4.251619539472112e-05,0.005895579094734662,IFNGR1,Co-culture
DPY30,4.031434,0.36297303,5.5437586727995925e-05,0.007468954866444542,IFNGR1,Co-culture
SLBP,4.028707,0.29156595,5.608442809585951e-05,0.0075134121977910775,IFNGR1,Co-culture
PKIB,4.0247917,0.3237576,5.7025740103672036e-05,0.007596597468192536,IFNGR1,Co-culture
HCFC1R1,3.9861104,0.37368366,6.716527398424625e-05,0.008897335065443837,IFNGR1,Co-culture
CDK5RAP2,3.9806218,0.41984636,6.873519924551945e-05,0.009054716913943097,IFNGR1,Co-culture
BCL7C,3.9405947,0.46587184,8.127989216019473e-05,0.010531742092363593,IFNGR1,Co-culture
PEG10,3.9249332,0.5098144,8.675379339285635e-05,0.011119491615845458,IFNGR1,Co-culture
YWHAH,3.9218218,0.2656054,8.78819249831387e-05,0.011203527984947231,IFNGR1,Co-culture
ZNF428,3.871412,0.31028652,0.00010820673035414991,0.013504199948197909,IFNGR1,Co-culture
RBBP8,3.8511887,0.52791035,0.00011754594505693886,0.01451692421453195,IFNGR1,Co-culture
MTCH2,3.8199184,0.18112728,0.00013349588210711516,0.01631677503362843,IFNGR1,Co-culture
MRPL3,3.8111613,0.21797271,0.0001383155107389979,0.016819166105862145,IFNGR1,Co-culture
RRAS2,3.785904,0.35574484,0.00015315090999008321,0.018434083135456105,IFNGR1,Co-culture
EMC3,3.7658203,0.2575455,0.00016600320482204416,0.019880141377476318,IFNGR1,Co-culture
FECH,3.7489352,1.0319045,0.000177586859978988,0.02088403838685365,IFNGR1,Co-culture
CENPU,3.7392693,0.3887898,0.00018455589533380944,0.021423063066451406,IFNGR1,Co-culture
ZNF330,3.7382207,0.48006725,0.00018532729974267927,0.021423063066451406,IFNGR1,Co-culture
RPS10,3.716127,0.10229375,0.00020229999644365805,0.022951854141971387,IFNGR1,Co-culture
SLC3A2,3.7064085,0.1451077,0.00021021914676398013,0.023736744800321414,IFNGR1,Co-culture
NUDT1,3.7045207,0.23437035,0.00021179078486548627,0.023800867728580144,IFNGR1,Co-culture
NOC4L,3.674142,0.4121202,0.00023865007303197744,0.026198474683954857,IFNGR1,Co-culture
TIPIN,3.6589875,0.49270263,0.00025321372844347743,0.027669142529270677,IFNGR1,Co-culture
YWHAQ,3.6433785,0.12359633,0.00026908264738417515,0.029134647190746852,IFNGR1,Co-culture
LSM3,3.6345866,0.14654607,0.00027842681140353276,0.029873559058826105,IFNGR1,Co-culture
RFLNB,3.6271229,0.57448345,0.00028659689087866345,0.03038796504294563,IFNGR1,Co-culture
LSM14A,3.6264412,0.39203906,0.000287354193102596,0.03038796504294563,IFNGR1,Co-culture
C1orf35,3.6255498,0.3986885,0.0002883473403619588,0.03038796504294563,IFNGR1,Co-culture
RBBP7,3.6193097,0.30531433,0.00029538993130548175,0.0307205528557701,IFNGR1,Co-culture
DEF8,3.609434,0.35432822,0.00030686586551210206,0.03163653653488245,IFNGR1,Co-culture
PYGL,3.6005197,0.3387036,0.00031758189782106884,0.032319750906151,IFNGR1,Co-culture
DIMT1,3.5979326,0.48973924,0.00032075662137592397,0.032503337632760296,IFNGR1,Co-culture
HIST1H4C,3.5833025,0.16688165,0.0003392771904856141,0.0342337903863612,IFNGR1,Co-culture
GLRX5,3.5712595,0.21007341,0.00035526876757079344,0.03567557736855241,IFNGR1,Co-culture
ARL4C,3.5702982,0.4347987,0.0003565752292656428,0.03567557736855241,IFNGR1,Co-culture
PHF19,3.5634112,0.30793452,0.0003660664499641391,0.036471292695586834,IFNGR1,Co-culture
FEN1,3.5443764,0.36351928,0.0003935428980275616,0.03872070206651261,IFNGR1,Co-culture
NAP1L1,3.5410204,0.095163845,0.0003985826857351922,0.039054515058482966,IFNGR1,Co-culture
LIMCH1,3.5381014,0.59205437,0.0004030152196693103,0.039235213046354585,IFNGR1,Co-culture
ODC1,3.5218108,0.2032508,0.00042860987966031653,0.04148243863879766,IFNGR1,Co-culture
ATP6V0E2,3.5042093,0.7642586,0.00045796528748568067,0.04396466759862535,IFNGR1,Co-culture
GINS2,3.4995599,0.36008942,0.00046602701651755803,0.04455819603090458,IFNGR1,Co-culture
LIMS1,3.4838285,0.3278341,0.0004942960030093175,0.04688298729342774,IFNGR1,Co-culture
RAB13,-3.4740577,-0.13001491,0.0005126507883053431,0.04843018124420835,IFNGR1,Co-culture
SHISA5,-3.4898415,-0.3933152,0.0004833072894826445,0.04602482910928701,IFNGR1,Co-culture
DUSP6,-3.520255,-0.3774134,0.00043113179871286295,0.041556899232030105,IFNGR1,Co-culture
PELO,-3.5376296,-0.46364766,0.00040373616663758933,0.039235213046354585,IFNGR1,Co-culture
CD55,-3.5525393,-0.4213779,0.00038153212217053293,0.03769537367044865,IFNGR1,Co-culture
DESI1,-3.5562797,-0.48095307,0.00037614350573858063,0.03731847200030638,IFNGR1,Co-culture
DPH3,-3.6020577,-0.37544563,0.00031570819375004736,0.03226755469914277,IFNGR1,Co-culture
CHST11,-3.6066024,-0.8525021,0.00031023252886298804,0.031845167638091657,IFNGR1,Co-culture
CASP8,-3.611986,-0.5458361,0.0003038610504505698,0.03146355121521359,IFNGR1,Co-culture
PTPRN2,-3.621582,-0.49199307,0.0002928069551949429,0.030586072782301698,IFNGR1,Co-culture
PSENEN,-3.6243787,-0.722683,0.00028965695091469167,0.0303909098234034,IFNGR1,Co-culture
TOP1,-3.6325414,-0.09326197,0.0002806434718470273,0.02997575677674194,IFNGR1,Co-culture
CTSD,-3.6398127,-0.13540621,0.00027283632588074837,0.029406795269474113,IFNGR1,Co-culture
ATG101,-3.651017,-0.2932265,0.000261203996294572,0.02841132642264629,IFNGR1,Co-culture
SLC35F6,-3.6808538,-0.7873867,0.0002324541597696998,0.025636990867251727,IFNGR1,Co-culture
SLC16A4,-3.6853986,-0.6619902,0.00022834506638666087,0.025301486982058422,IFNGR1,Co-culture
APOL3,-3.6903276,-2.2492142,0.00022396540185307134,0.024932711778122195,IFNGR1,Co-culture
COL6A2,-3.6926525,-0.22688918,0.00022192729355067226,0.02482235841827142,IFNGR1,Co-culture
PARP12,-3.7201822,-0.7849205,0.0001990791987872079,0.022695028661741702,IFNGR1,Co-culture
TGM2,-3.731893,-0.9410956,0.00019004612666135423,0.02176992152364266,IFNGR1,Co-culture
CCND3,-3.7371545,-0.34650046,0.00018611466732831435,0.021423063066451406,IFNGR1,Co-culture
MKNK2,-3.7376614,-0.2632382,0.00018573995373982733,0.021423063066451406,IFNGR1,Co-culture
CCDC71L,-3.7484808,-0.6396774,0.0001779088965141885,0.02088403838685365,IFNGR1,Co-culture
MVP,-3.760192,-0.5417868,0.00016978304167433245,0.020129477420908856,IFNGR1,Co-culture
PLAUR,-3.7619224,-0.24001564,0.0001686123844105441,0.02009113999569257,IFNGR1,Co-culture
CSNK1D,-3.7988036,-0.30889487,0.00014539633578544475,0.017589989357879927,IFNGR1,Co-culture
SAMHD1,-3.843655,-1.0689735,0.00012121536205860032,0.01489253194369705,IFNGR1,Co-culture
TYMP,-3.8586173,-0.65831554,0.00011403037317874462,0.014156482768661742,IFNGR1,Co-culture
NDUFAF3,-3.8919325,-0.37569588,9.944889865359666e-05,0.012476890396159174,IFNGR1,Co-culture
MCL1,-3.9040108,-0.3836168,9.461161119148388e-05,0.011933141088151413,IFNGR1,Co-culture
CST3,-3.9060032,-0.09034162,9.383523616803273e-05,0.011898508663189263,IFNGR1,Co-culture
CXCL8,-3.9295478,-0.39179686,8.510577717248574e-05,0.010967544501706422,IFNGR1,Co-culture
EIF5A2,-3.9472368,-0.61806744,7.90583934552959e-05,0.010300179261604267,IFNGR1,Co-culture
ERCC1,-3.9670231,-0.45267206,7.277593627822945e-05,0.00953404972944407,IFNGR1,Co-culture
USP30-AS1,-4.035402,-2.8943462,5.450896165455376e-05,0.007385808564301592,IFNGR1,Co-culture
GOSR2,-4.0397716,-0.46990064,5.350330600663343e-05,0.007291209149593632,IFNGR1,Co-culture
IL11,-4.083225,-0.2873098,4.441503327543376e-05,0.006087683635994713,IFNGR1,Co-culture
CBX4,-4.0867205,-0.53159505,4.375135388540493e-05,0.006031581996108847,IFNGR1,Co-culture
CXCL1,-4.1131315,-0.77663267,3.9032769942154766e-05,0.005509196671835559,IFNGR1,Co-culture
LY6E,-4.1283736,-0.08161506,3.653383981907519e-05,0.005218616926445246,IFNGR1,Co-culture
APOBEC3G,-4.1311874,-0.86432713,3.6089388457587264e-05,0.005186373206704904,IFNGR1,Co-culture
SERPINB6,-4.2191777,-0.24168658,2.451948318659903e-05,0.003656641417110919,IFNGR1,Co-culture
NAMPT,-4.226344,-0.19737653,2.3751849753519665e-05,0.003564581400983913,IFNGR1,Co-culture
SLC22A4,-4.2801976,-1.0209374,1.8672740503786785e-05,0.0028841631275760182,IFNGR1,Co-culture
MBOAT7,-4.3304853,-0.47100896,1.4878110287764463e-05,0.002342298123011161,IFNGR1,Co-culture
TSPO,-4.3610563,-0.30575752,1.2943601973350942e-05,0.0020737749323790373,IFNGR1,Co-culture
SAT1,-4.368153,-0.25325945,1.2530175846872476e-05,0.002021194079462858,IFNGR1,Co-culture
GFPT2,-4.38079,-0.64474857,1.182496030973497e-05,0.0019205031429070931,IFNGR1,Co-culture
TFPI,-4.3854575,-0.30136448,1.1574236355477954e-05,0.001892746844559264,IFNGR1,Co-culture
ETHE1,-4.386838,-0.61477965,1.1501030312570613e-05,0.001892746844559264,IFNGR1,Co-culture
CEBPB,-4.3909283,-0.145231,1.1286776682635734e-05,0.0018715527881025072,IFNGR1,Co-culture
S100A11,-4.396784,-0.085051775,1.0986667661009271e-05,0.0018346187575905058,IFNGR1,Co-culture
IFI44L,-4.4016953,-2.0943186,1.074082468022153e-05,0.0018062867717547019,IFNGR1,Co-culture
NLRC5,-4.407079,-2.1685624,1.0477395895360899e-05,0.0017745715105056974,IFNGR1,Co-culture
CALCOCO2,-4.4270577,-0.5234261,9.552716144484415e-06,0.0016295971598418305,IFNGR1,Co-culture
IL15RA,-4.460251,-1.7885563,8.186382588170752e-06,0.0014378926217089249,IFNGR1,Co-culture
ITM2B,-4.490385,-0.23370628,7.10946058182248e-06,0.0012675152580163508,IFNGR1,Co-culture
PSMB8-AS1,-4.537142,-1.9726167,5.702180730427939e-06,0.0010321382403046357,IFNGR1,Co-culture
OAF,-4.545829,-0.65976745,5.471949930452948e-06,0.001005820750006979,IFNGR1,Co-culture
DYNLT1,-4.565126,-0.21075076,4.9919483111680564e-06,0.0009320399870426532,IFNGR1,Co-culture
TNFRSF14,-4.595365,-1.8039855,4.319927896240922e-06,0.0008194730422053178,IFNGR1,Co-culture
PSMB10,-4.627177,-1.4878517,3.706838273850931e-06,0.0007204635176192892,IFNGR1,Co-culture
IRF3,-4.6300783,-0.5610782,3.655271767886403e-06,0.0007163124310753917,IFNGR1,Co-culture
PLSCR1,-4.6637435,-0.67493814,3.105085528153384e-06,0.0006187209079291852,IFNGR1,Co-culture
OASL,-4.706917,-1.3529608,2.5149128397417602e-06,0.0005096890021876635,IFNGR1,Co-culture
TRIM56,-4.710308,-0.51901364,2.4734280305987453e-06,0.0005056028057030815,IFNGR1,Co-culture
GUK1,-4.736562,-0.079375,2.17374623373709e-06,0.0004561404486227777,IFNGR1,Co-culture
EPHB2,-4.7819552,-0.9652137,1.7359845766817852e-06,0.0003675327346632008,IFNGR1,Co-culture
CYBA,-4.7862377,-0.18441035,1.6993694730775705e-06,0.0003630220625731113,IFNGR1,Co-culture
RAB27A,-4.827471,-0.64437425,1.3827788861655155e-06,0.00030081149494272206,IFNGR1,Co-culture
OPTN,-4.853253,-0.78622204,1.2145277346033646e-06,0.00027427506326585695,IFNGR1,Co-culture
TRIM69,-4.853585,-1.6420312,1.2124946036911268e-06,0.00027427506326585695,IFNGR1,Co-culture
CNDP2,-4.857308,-0.5847448,1.1899250848675877e-06,0.00027393692827553626,IFNGR1,Co-culture
MDK,-4.864894,-0.22758898,1.1451826365555985e-06,0.00026885713542580545,IFNGR1,Co-culture
OGFR,-4.8833866,-0.59157497,1.042790230435581e-06,0.000247266419440885,IFNGR1,Co-culture
TIMP1,-4.8907104,-0.111978225,1.0047260311199394e-06,0.00024154633100537576,IFNGR1,Co-culture
GYPC,-4.925896,-0.65256584,8.397457793314901e-07,0.00020960054652113995,IFNGR1,Co-culture
IFIT3,-4.9417324,-1.7543691,7.743147713857588e-07,0.00019532501977765013,IFNGR1,Co-culture
PML,-4.9485145,-0.91364634,7.478211832312262e-07,0.00019067027845998748,IFNGR1,Co-culture
PSMA4,-5.0661144,-0.12599187,4.060184072998868e-07,0.00010579679641642765,IFNGR1,Co-culture
IFI16,-5.0670056,-0.323881,4.041223315069957e-07,0.00010579679641642765,IFNGR1,Co-culture
GSDMD,-5.104254,-0.42231628,3.321023690890507e-07,8.848102669482664e-05,IFNGR1,Co-culture
IFI6,-5.115283,-0.99506027,3.132706826247521e-07,8.441220939088776e-05,IFNGR1,Co-culture
PMAIP1,-5.1383557,-0.62343824,2.771529557421604e-07,7.553851593744951e-05,IFNGR1,Co-culture
TFPI2,-5.233862,-0.15772694,1.6600448311834187e-07,4.5770910508164216e-05,IFNGR1,Co-culture
XAF1,-5.277245,-1.9283774,1.3114032245124134e-07,3.658352148192747e-05,IFNGR1,Co-culture
TRIB3,-5.2990766,-0.55448353,1.1638970230734529e-07,3.285515025133061e-05,IFNGR1,Co-culture
DDIT4,-5.3116965,-0.6207038,1.0860924085469911e-07,3.102822071260994e-05,IFNGR1,Co-culture
FPR1,-5.321765,-0.94614893,1.0276542142660624e-07,2.9716752108142524e-05,IFNGR1,Co-culture
IL1B,-5.4392247,-0.6727638,5.3512883883910297e-08,1.5665401267349148e-05,IFNGR1,Co-culture
CARD16,-5.469149,-0.89274174,4.522009426103671e-08,1.340323593897128e-05,IFNGR1,Co-culture
NUCB1,-5.5757723,-0.6144115,2.4643418860183036e-08,7.396768962185571e-06,IFNGR1,Co-culture
ISG20,-5.666262,-1.4644551,1.4594633727594155e-08,4.436768653188623e-06,IFNGR1,Co-culture
PARP9,-5.956993,-1.7824169,2.5692087703442703e-09,8.015931363474123e-07,IFNGR1,Co-culture
SERPINB1,-5.9697533,-1.0672115,2.3761297974467115e-09,7.512371967607523e-07,IFNGR1,Co-culture
RBCK1,-5.984191,-0.29273078,2.174682168430226e-09,6.96838696997534e-07,IFNGR1,Co-culture
IGFBP4,-6.0374846,-0.27943787,1.5653483008955006e-09,5.084594371347138e-07,IFNGR1,Co-culture
SQOR,-6.146363,-0.7148867,7.927988037583008e-10,2.6109507270440043e-07,IFNGR1,Co-culture
TSPAN18,-6.1669884,-1.3600507,6.960297277242152e-10,2.3245432258868435e-07,IFNGR1,Co-culture
DNPEP,-6.2378488,-0.46564713,4.436292492683339e-10,1.5027623940929618e-07,IFNGR1,Co-culture
LGALS3BP,-6.3017,-0.17703839,2.9439816644117567e-10,1.0117056989352402e-07,IFNGR1,Co-culture
CD47,-6.3989196,-0.55461144,1.5648037396020073e-10,5.456562687270999e-08,IFNGR1,Co-culture
ETV7,-6.5083566,-2.7186193,7.597738503993212e-11,2.688919035920702e-08,IFNGR1,Co-culture
SOD2,-6.6132665,-1.0140505,3.759303532944653e-11,1.3506152329270245e-08,IFNGR1,Co-culture
GSTK1,-6.625642,-0.5940536,3.45742348100771e-11,1.2612680858716126e-08,IFNGR1,Co-culture
CFH,-6.6604605,-1.1908685,2.7297099374140423e-11,1.0113575318119026e-08,IFNGR1,Co-culture
GBP3,-6.663694,-1.4913903,2.6702895199596865e-11,1.005046112655303e-08,IFNGR1,Co-culture
SAMD9L,-6.6721888,-1.5952877,2.520157193839509e-11,9.638381835535877e-09,IFNGR1,Co-culture
CLEC2B,-6.7362504,-0.6856768,1.625263254713992e-11,6.317744638652161e-09,IFNGR1,Co-culture
CASP1,-6.8082995,-1.0005261,9.875917043134827e-12,3.902962415446883e-09,IFNGR1,Co-culture
NMI,-6.8148365,-1.2503394,9.43709567235907e-12,3.7927527556437e-09,IFNGR1,Co-culture
SECTM1,-6.9913063,-1.5178238,2.723381415807217e-12,1.1133934505451851e-09,IFNGR1,Co-culture
IDO1,-7.056486,-3.6233404,1.7076543005019732e-12,7.103841890088208e-10,IFNGR1,Co-culture
MSRB1,-7.1408234,-1.1200689,9.277348749985305e-13,3.9282945278509206e-10,IFNGR1,Co-culture
ERAP2,-7.2333755,-0.97502226,4.71133770205931e-13,2.0311861743860062e-10,IFNGR1,Co-culture
ICAM1,-7.3673186,-0.5881528,1.7409401039845088e-13,7.64466143438531e-11,IFNGR1,Co-culture
APOL2,-7.4528966,-1.2501622,9.131275208874933e-14,4.085298070808347e-11,IFNGR1,Co-culture
IFI27,-7.627339,-3.6324759,2.3964882145146927e-14,1.1142260498543607e-11,IFNGR1,Co-culture
HLA-DQB1,-7.7453585,-3.4795606,9.531258423324838e-15,4.520103994677571e-12,IFNGR1,Co-culture
APOL1,-7.780492,-1.215697,7.22432619937825e-15,3.4959841395848382e-12,IFNGR1,Co-culture
EPSTI1,-7.877396,-2.3677876,3.3427367691044766e-15,1.6513119639376113e-12,IFNGR1,Co-culture
RNF213,-7.9225974,-1.0762886,2.3259981833587365e-15,1.1734908281660077e-12,IFNGR1,Co-culture
HLA-DMB,-8.079176,-3.6631005,6.520591762256629e-16,3.43591715259176e-13,IFNGR1,Co-culture
SERPINE1,-8.388453,-0.8523992,4.925827053270715e-17,2.7163072345850048e-14,IFNGR1,Co-culture
TAP2,-8.495914,-1.1266786,1.963803590713096e-17,1.1087073986425936e-14,IFNGR1,Co-culture
TMEM158,-8.593554,-0.25611785,8.432033993109992e-18,4.876594879137174e-15,IFNGR1,Co-culture
APOL6,-8.809246,-1.5308543,1.2598992421568492e-18,7.468682707505801e-16,IFNGR1,Co-culture
PSME1,-8.859202,-0.48349568,8.058926227045205e-19,4.899827146043485e-16,IFNGR1,Co-culture
NUB1,-8.981923,-0.71865356,2.660742886832192e-19,1.660303561383288e-16,IFNGR1,Co-culture
TAPBP,-9.035357,-0.7115556,1.6346772546441526e-19,1.0476072178951932e-16,IFNGR1,Co-culture
BTN3A2,-9.1271925,-1.4261199,7.029845436071212e-20,4.630324860558905e-17,IFNGR1,Co-culture
PARP14,-9.716906,-1.4041673,2.5542607787720516e-22,1.730475188178368e-19,IFNGR1,Co-culture
ISG15,-9.842931,-0.8481731,7.353708393131211e-23,5.128562747586096e-20,IFNGR1,Co-culture
IFNGR1,-10.294977,-1.8290862,7.423726372299018e-25,5.334284840604677e-22,IFNGR1,Co-culture
IFITM3,-10.523465,-0.65399086,6.735025576636086e-26,4.99065395228734e-23,IFNGR1,Co-culture
BST2,-10.806104,-1.1026548,3.220615475593542e-27,2.4634591663636798e-24,IFNGR1,Co-culture
HLA-F,-10.88857,-2.3456104,1.3067576287198367e-27,1.0328612297401588e-24,IFNGR1,Co-culture
VAMP5,-10.9837265,-0.90348065,4.576457060919264e-28,3.741963787190261e-25,IFNGR1,Co-culture
HLA-C,-12.22113,-0.3032788,2.3972706687601104e-34,2.0301457892014192e-31,IFNGR1,Co-culture
PSME2,-12.321775,-0.41005737,6.915447628082084e-35,6.073299783595644e-32,IFNGR1,Co-culture
CTSS,-12.338154,-2.4128916,5.643509979383581e-35,5.146881101197826e-32,IFNGR1,Co-culture
B2M,-12.445004,-0.23544897,1.4887678829301863e-35,1.412066561601623e-32,IFNGR1,Co-culture
IFI35,-12.507247,-1.4175888,6.81448790695855e-36,6.732714052075048e-33,IFNGR1,Co-culture
C1R,-12.539514,-2.1266675,4.537697322408425e-36,4.678168648215155e-33,IFNGR1,Co-culture
RARRES3,-12.543674,-1.5341337,4.305608479440632e-36,4.640663102931649e-33,IFNGR1,Co-culture
LAP3,-12.569333,-1.0685954,3.113374574317102e-36,3.5154446622003394e-33,IFNGR1,Co-culture
GBP4,-13.118774,-2.5498545,2.5705931894624623e-39,3.047695285426695e-36,IFNGR1,Co-culture
GBP2,-13.862671,-2.3465729,1.0663165189312096e-43,1.3307630156261496e-40,IFNGR1,Co-culture
HLA-A,-13.984046,-0.33078068,1.9507455149626062e-44,2.56978209171074e-41,IFNGR1,Co-culture
C1S,-14.140642,-1.8255613,2.1332863527436124e-45,2.975557999779796e-42,IFNGR1,Co-culture
HLA-DMA,-14.770854,-3.262891,2.258325493894426e-49,3.3468383819515393e-46,IFNGR1,Co-culture
PSMB8,-15.681712,-0.7046537,2.0174274849692118e-55,3.18914936823933e-52,IFNGR1,Co-culture
UBE2L6,-15.7907295,-0.740553,3.6038732534373567e-56,6.103931613250471e-53,IFNGR1,Co-culture
HLA-DPB1,-15.969174,-2.4628806,2.0954044347175232e-57,3.8220176889247624e-54,IFNGR1,Co-culture
IRF1,-16.300283,-1.4342244,9.823660399695281e-60,1.9411552949797875e-56,IFNGR1,Co-culture
PSMB9,-17.056501,-1.1282016,3.1272898606478067e-65,6.741299743243709e-62,IFNGR1,Co-culture
TAP1,-17.736845,-1.7558016,2.178293737898656e-70,5.165170111305292e-67,IFNGR1,Co-culture
HLA-E,-18.274645,-1.646095,1.3174692359425383e-74,3.4710922802966076e-71,IFNGR1,Co-culture
GBP1,-18.622498,-1.7866863,2.1113473762604084e-77,6.258033623235851e-74,IFNGR1,Co-culture
HLA-B,-19.576668,-0.72998685,2.444983482129265e-85,8.282206904035589e-82,IFNGR1,Co-culture
WARS,-20.028418,-1.3803387,3.1139465679499453e-89,1.2306316836538184e-85,IFNGR1,Co-culture
HLA-DPA1,-20.144445,-3.4032469,3.010671403001716e-90,1.4277808061595336e-86,IFNGR1,Co-culture
STAT1,-20.372986,-1.4353708,2.9042438640604928e-92,1.7216357626150603e-88,IFNGR1,Co-culture
HLA-DRB1,-22.394627,-2.9875126,4.440114155444945e-111,3.5094662284636844e-107,IFNGR1,Co-culture
HLA-DRA,-22.979673,-2.9722595,7.44453230532025e-117,8.826237501187688e-113,IFNGR1,Co-culture
CD74,-24.54121,-2.1562278,5.368236031680901e-133,1.2729161278321755e-128,IFNGR1,Co-culture
CTSD,-20.548054,-2.0778632,8.011038246783925e-94,1.8995773890774045e-89,CTSD,Co-culture
CD44,-6.613235,-0.51041627,3.7601103358604336e-11,8.915973628392261e-07,CD44,Co-culture
B2M,-10.243624,-0.22671373,1.2641070125670205e-24,2.997450548198919e-20,B2M,Co-culture
IDH2,-4.653483,-1.7416216,3.2637495103346216e-06,0.038695014194527276,IDH2,Co-culture
SPP1,-4.758617,-0.63317436,1.9492385813359146e-06,0.038695014194527276,IDH2,Co-culture
PSAP,-6.758596,-0.80079716,1.3933546673711046e-11,3.3039225872703635e-07,PSAP,Co-culture
TGFB1,-12.777747,-2.1593196,2.1830270094655607e-37,5.176393644844738e-33,TGFB1,Co-culture
LAMP2,-7.5008993,-1.5621698,6.338155328956261e-14,1.5029033916021087e-09,LAMP2,Co-culture
VDAC2,-15.118134,-1.8374791,1.2297931101268265e-51,2.916085422732731e-47,VDAC2,Co-culture
KYNU,5.1415715,1.1619722,2.724497563293767e-07,0.0064603286220821805,NPC1,Co-culture
SQLE,4.9931474,0.9864005,5.940316641389013e-07,0.0070428394100308135,NPC1,Co-culture
MSMO1,4.6309166,0.8669378,3.640503816638787e-06,0.021837686634701207,NPC1,Co-culture
GDF15,4.628467,0.78517723,3.683820282506951e-06,0.021837686634701207,NPC1,Co-culture
ANXA2,4.9856415,0.11121831,6.175662066898334e-07,0.01464372989302933,LY96,Co-culture
TPM3,4.8089504,0.1234872,1.517246962219425e-06,0.017988479984073505,LY96,Co-culture
S100A10,4.6330895,0.084322065,3.6024870158426265e-06,0.021095165945979665,LY96,Co-culture
LMNA,4.5567245,0.12639625,5.195754022234981e-06,0.021095165945979665,LY96,Co-culture
YWHAB,4.5177517,0.09483076,6.2499729750648575e-06,0.021095165945979665,LY96,Co-culture
RPL37A,4.4408135,0.0833105,8.961937875136495e-06,0.021095165945979665,LY96,Co-culture
NDUFB6,4.431767,0.20404065,9.346408568981303e-06,0.021095165945979665,LY96,Co-culture
HSPA9,4.402394,0.17349263,1.0706288518206942e-05,0.021095165945979665,LY96,Co-culture
PTGES3,4.382542,0.104867436,1.1730240669831015e-05,0.021095165945979665,LY96,Co-culture
PSMD2,4.377446,0.12891173,1.2007811217247202e-05,0.021095165945979665,LY96,Co-culture
PRRC2C,4.36676,0.083451316,1.2610339241567908e-05,0.021095165945979665,LY96,Co-culture
UBC,4.364093,0.098986305,1.276513041989308e-05,0.021095165945979665,LY96,Co-culture
