names,scores,logfoldchanges,pvals,pvals_adj,comparison
GPR55,-0.07213519,-0.1916261,0.9424943204896343,1.0,Co-culture_vs_Control
LINC00106,-0.07217738,-0.12082813,0.9424607444223236,1.0,Co-culture_vs_Control
LY6G5C,-0.07257628,-0.19214061,0.9421433030292307,1.0,Co-culture_vs_Control
AC106782.2,-0.07271436,-0.17553043,0.9420334216086804,1.0,Co-culture_vs_Control
FOXS1,-0.07308257,-2.5089297,0.941740409886521,1.0,Co-culture_vs_Control
LINC00626,-0.07308257,-2.374284,0.941740409886521,1.0,Co-culture_vs_Control
AC005082.1,-0.07308257,-2.192529,0.941740409886521,1.0,Co-culture_vs_Control
RTBDN,-0.07308257,-2.1548753,0.941740409886521,1.0,Co-culture_vs_Control
EPHA1,-0.07308257,-2.337704,0.941740409886521,1.0,Co-culture_vs_Control
AC023946.1,-0.07308257,-2.1230953,0.941740409886521,1.0,Co-culture_vs_Control
KIRREL3,-0.07308257,-2.3486662,0.941740409886521,1.0,Co-culture_vs_Control
NHLH2,-0.07308257,-2.3155954,0.941740409886521,1.0,Co-culture_vs_Control
AL391095.3,-0.07308257,-2.3666809,0.941740409886521,1.0,Co-culture_vs_Control
AC025470.2,-0.07308257,-2.3643792,0.941740409886521,1.0,Co-culture_vs_Control
KIAA1257,-0.07308257,-2.2635624,0.941740409886521,1.0,Co-culture_vs_Control
LINC01687,-0.07308257,-2.4136808,0.941740409886521,1.0,Co-culture_vs_Control
FAM19A1,-0.07308257,-2.30443,0.941740409886521,1.0,Co-culture_vs_Control
TNFRSF8,-0.07308257,-2.214973,0.941740409886521,1.0,Co-culture_vs_Control
WWC3-AS1,-0.07308257,-2.1139765,0.941740409886521,1.0,Co-culture_vs_Control
AC099062.1,-0.07308257,-2.3173072,0.941740409886521,1.0,Co-culture_vs_Control
PCDHB2,-0.07308257,-2.3659368,0.941740409886521,1.0,Co-culture_vs_Control
PCSK2,-0.07308257,-2.3077154,0.941740409886521,1.0,Co-culture_vs_Control
AC141424.1,-0.07308257,-2.399326,0.941740409886521,1.0,Co-culture_vs_Control
AL358333.3,-0.07309024,-2.4787133,0.9417343055593502,1.0,Co-culture_vs_Control
AC005264.1,-0.07309024,-2.1866856,0.9417343055593502,1.0,Co-culture_vs_Control
AC078883.2,-0.07309024,-2.4368637,0.9417343055593502,1.0,Co-culture_vs_Control
KLB,-0.07309024,-2.6789248,0.9417343055593502,1.0,Co-culture_vs_Control
AL357673.1,-0.07309024,-2.6253514,0.9417343055593502,1.0,Co-culture_vs_Control
PPP1R3G,-0.07309024,-2.340527,0.9417343055593502,1.0,Co-culture_vs_Control
CLEC18B,-0.07309024,-2.5236714,0.9417343055593502,1.0,Co-culture_vs_Control
PKLR,-0.07309024,-2.4283528,0.9417343055593502,1.0,Co-culture_vs_Control
AC092053.3,-0.07309024,-2.3929272,0.9417343055593502,1.0,Co-culture_vs_Control
AL355581.1,-0.07309024,-2.566325,0.9417343055593502,1.0,Co-culture_vs_Control
PRR29-AS1,-0.07309024,-2.5683262,0.9417343055593502,1.0,Co-culture_vs_Control
TMEM253,-0.07309024,-2.4932017,0.9417343055593502,1.0,Co-culture_vs_Control
AC036214.3,-0.07309024,-2.349416,0.9417343055593502,1.0,Co-culture_vs_Control
USHBP1,-0.07309024,-2.435483,0.9417343055593502,1.0,Co-culture_vs_Control
VCX3A,-0.07309024,-2.40998,0.9417343055593502,1.0,Co-culture_vs_Control
AL138694.1,-0.073097914,-2.5479681,0.941728201235602,1.0,Co-culture_vs_Control
AL590723.1,-0.073097914,-2.6000009,0.941728201235602,1.0,Co-culture_vs_Control
GDF5OS,-0.073097914,-2.5492094,0.941728201235602,1.0,Co-culture_vs_Control
ELDR,-0.073097914,-2.5935745,0.941728201235602,1.0,Co-culture_vs_Control
SERPINF2,-0.073097914,-2.5058339,0.941728201235602,1.0,Co-culture_vs_Control
AC006064.1,-0.073097914,-2.585315,0.941728201235602,1.0,Co-culture_vs_Control
HBA1,-0.073097914,-2.746976,0.941728201235602,1.0,Co-culture_vs_Control
CASC20,-0.073097914,-2.5594437,0.941728201235602,1.0,Co-culture_vs_Control
ATP10B,-0.073097914,-2.6717107,0.941728201235602,1.0,Co-culture_vs_Control
MIXL1,-0.073097914,-2.501857,0.941728201235602,1.0,Co-culture_vs_Control
AC113194.1,-0.073097914,-2.6087828,0.941728201235602,1.0,Co-culture_vs_Control
AC008440.2,-0.073097914,-2.505588,0.941728201235602,1.0,Co-culture_vs_Control
TAS2R13,-0.073097914,-2.6543367,0.941728201235602,1.0,Co-culture_vs_Control
TAS2R10,-0.073097914,-2.5622888,0.941728201235602,1.0,Co-culture_vs_Control
LINC00654,-0.073097914,-2.7030978,0.941728201235602,1.0,Co-culture_vs_Control
AC010325.2,-0.073097914,-2.7138858,0.941728201235602,1.0,Co-culture_vs_Control
KSR2,-0.07310559,-2.7184327,0.9417220969152768,1.0,Co-culture_vs_Control
SHISAL2A,-0.07310559,-2.7147515,0.9417220969152768,1.0,Co-culture_vs_Control
TTC39A-AS1,-0.07310559,-2.9985826,0.9417220969152768,1.0,Co-culture_vs_Control
AC006017.1,-0.07310559,-2.7335627,0.9417220969152768,1.0,Co-culture_vs_Control
LUARIS,-0.07310559,-2.8118372,0.9417220969152768,1.0,Co-culture_vs_Control
AC083973.1,-0.07310559,-2.6882355,0.9417220969152768,1.0,Co-culture_vs_Control
LINC00545,-0.07310559,-2.6874607,0.9417220969152768,1.0,Co-culture_vs_Control
